start	end	eng	cmn	jpn
6582120	6587047	" The Deathly Hallows.  I assume you're all familiar with ""The Tale of the Three Brothers."" "	 死亡圣器  我想你们都熟悉三兄弟的传说吧 	 死の秘宝だよ。  君たちは３人の 兄弟の物語をよく知ってると思うが… 
6587240	6589049	 - Yes. - No. 	 -是的  -是的  不 	 - 知ってる - 知らない 
6594190	6596056	 I have it in here. 	 我这里面有 	 ここにあるわ。 
6606820	6614014	There were once three brothers...  ...who were traveling along a lonely, winding road at twilight. 	 从前有三兄弟  在一条僻静的羊肠小道上赶路  -天色已近黄昏  -是午夜 	"昔、曲がりくねった寂しい道を旅する"" ""３人の兄弟がいた…""  ""たそがれ時だった… "
6614046	6616016	" Midnight. Mom always said ""midnight."" "	 妈妈一直说是午夜 	"真夜中""だよ｡ 母さんはいつも真夜中って言ってたよ。 
6621590	6625025	 But ""twilight's"" fine. Better, actually. 	 黄昏也不错  实际上更好 	 ""たそがれ時""もいいね "
6627328	6632032	 Do you want to read it?  No. It's fine. 	 -你想来念吗  -你念就好了 	 あなたが読んでみる？  いや、いいよ。 
6633540	6641041	" <i>""There were once three brothers...</i>  <i>...who were traveling along a lonely, winding road at twilight.</i> "	 从前有三兄弟  在一条僻静的羊肠小道上赶路  天色已近黄昏 	"昔、たそがれ時に曲がりくねった"" ""寂しい道を旅する…""  ""３人の兄弟がいた。 "
6642650	6648048	 <i>In time, the brothers reached a river too treacherous to pass.</i> 	 不久  三兄弟来到一条河边  河水太险  无法渡过 	"そのうち、兄弟達は危険で"" ""渡れそうにない川に行き当たった。 "
6648490	6656056	 But being learned in the magical arts...</i>  <i>...the three brothers simply waved their wands and made a bridge.</i> 	 但三兄弟精通魔法  他们只挥了下魔杖  就变出了一座桥 	"しかし、彼らは魔法を学んでいたので…""  ""３人の兄弟は杖を振って橋をかけた。 "
6657000	6659059	 Before they could cross, however...</i> 	 然而他们正准备过桥时 	しかし、彼らが渡る前に… 
6659170	6663003	 <i>...they found their path blocked by a hooded figure.</i> 	 却发现一个戴兜帽的身影挡住了去路 	頭巾をかぶった人物が行く手を塞いだ。 
6663530	6667007	 <i>It was Death, and he felt cheated.</i> 	 那就是死神  他觉得被欺骗了 	"それは死だった。"" ""死は悔しがった。 "
6667780	6668008		 因为 	
6668100	6673013	 <i>Cheated because travelers would normally drown in the river.</i>  <i>But Death was cunning.</i> 	 旅行者通常会淹死于此  但死神很狡猾 	"いつも旅人は川で溺れていたからだ。""  ""だが、死は狡猾だった。 "
6673260	6677017	 <i>He pretended to congratulate the three brothers on their magic...</i> 	 他假装称赞三兄弟的魔法 	"彼は魔法を使う３人の兄弟に"" ""お祝いをするふりをした。 "
6677090	6682022	 <i>...and said that each had earned a prize for having been clever enough to evade him.</i> 	 还说  他们凭着聪明才智躲过了死神  每人可以获得一个奖励 	"彼は死から逃れた褒美を"" ""３人に与えると言った。 "
6682600	6687027	 <i>The oldest asked for a wand more powerful than any in existence.</i> 	 老大想要一根天底下最强大的魔杖 	"一番上の兄弟はどんな杖より強力な"" ""杖が欲しいと言った。 "
6687420	6692032	 <i>So Death fashioned him one from an elder tree that stood nearby.</i> 	 因此死神就用旁边的一棵接骨木树  给他做了根魔杖 	"死は近くに立っていた"" ""ニワトコの木から彼に杖を作った。 "
6693130	6702042	 <i>The second brother decided he wanted to humiliate Death even further...</i>  <i>...and asked for the power to recall loved ones from the grave.</i> 	 老二决定继续羞辱死神  他想拥有能让死去的爱人复活的能力 	"２番目の兄弟は死をもっと"" ""へこましてやろうと考えて…""  ""死から愛する者を"" ""呼び戻す力が欲しいと言った。 "
6702770	6707047	 <i>So Death plucked a stone from the river and offered it to him.</i> 	 因此死神就从河里变了块石头给他 	"死は川から石を取り上げて"" ""それを彼に渡した。 "
6707710	6712052	 <i>Finally, Death turned to the third brother.</i> 	 最后  死神转向老三 	最後に死は３番目の兄弟の方を向いた。 
6712830	6714054	 <i>A humble man...</i> 	 老三很谦逊 	謙虚な彼は 
6714600	6722002	 <i>...he asked for something that would allow him to go forth from that place...</i>  <i>...without being followed by Death.</i> 	 他要一件能让他离开那里  而不会被死神跟随的东西 	"死に跡をつけられずに…""  ""その場から出ていけるものを求めた。 "
6723030	6729009	 <i>And so it was that Death reluctantly handed over his own Cloak of Invisibility.</i> 	 死神极不情愿地  把自己的隐形斗篷给了他 	死はしぶしぶ自分の透明マントを渡した。 
6732670	6735015	 <i>The first brother traveled to a distant village...</i> 	 老大来到了一个遥远的山村 	年長の兄弟は遠い村に行った。 
6735400	6741021	 <i>...where, with the Elder Wand in hand...</i>  <i>...he killed a wizard with whom he had once quarreled.</i> 	 用那根接骨木做成的老魔杖  杀死了一个与他不合的巫师 	"ニワトコの杖を持っているので""  ""彼は争う魔法使いを殺した。 "
6743570	6747027	 <i>Drunk with the power that the Elder Wand had given him...</i> 	 老魔杖赋予他的魔力令他欣喜若狂  喝得酩酊大醉 	ニワトコの杖の力に溺れて… 
6747590	6750030	 <i>...he bragged of his invincibility.</i> 	 他四处炫耀自己的无敌威力 	自分が無敵だと自慢した。 
6753380	6757037	 <i>But that night, another wizard stole the wand...</i> 	 但就在那晚  另一个巫师偷走了魔杖 	だが、その夜… 
6757077	6760040	 <i>...and slit the brother's throat for good measure.</i> 	 并割断了他的喉咙 	"別の魔法使いが杖を盗んで"" ""ついでに兄弟の喉をかき切った。 "
6760440	6764044	 And so Death took the first brother for his own.</i> 	 就这样死神取走了老大的性命 	死は年長の兄弟を手に入れた。 
6764750	6770050	 <i>The second brother journeyed to his home...</i>  <i>...where he took the stone and turned it thrice in hand.</i> 	 老二旅行回家  他拿出复活石并且在手里转了两次  令他欣喜的是 	"２番目の兄弟は"" ""長い旅をして家に帰り…""  ""昔、結婚したかったが"" ""早死にをした女性が… "
6770402	6774054	 <i>To his delight, the girl he'd once hoped to marry before her untimely death...</i> 	 他曾想迎娶却不幸早逝的女孩 	彼の前に現れるように… 
6774730	6777057	 <i>...appeared before him.</i> 	 出现在了他身前 	手の中で石を３度回した。 
6777330	6788008	 <i>Yet, soon she turned sad and cold for she did not belong in the mortal world.</i>  <i>Driven mad with hopeless longing...</i>  <i>...the second brother killed himself so as to join her.</i> 	 但不久她就变得悲伤难耐  心灰意冷  因为她并不属于人间  渴求无望  老二陷入了疯癫  为了能和她真正在一起  他自杀身亡 	"しかし、すぐに彼女は"" ""人間の世界になじめず死んでしまった。""  ""希望もなく正気を失って""  ""２番目の兄弟は後を追って自殺した。 "
6789320	6792012	 <i>And so Death took the second brother.</i> 	 就这样  死神取走了老二的性命 	死は２番目の兄弟を手に入れた。 
6792450	6798018	 <i>As for the third brother...</i>  <i>...Death searched for many years but was never able to find him.</i> 	 而说到老三  死神找了他好多年  却始终没能找到他 	"３番目の兄弟については、""  ""死が何年も探したが見つからなかった。 "
6798790	6806026	 <i>Only when he attained a great age did the youngest brother...</i>  <i>...shed the Cloak of Invisibility and give it to his son.</i> 	 兄弟中最小的老三  一直活到了很大年纪  才脱下隐形斗篷  交给了他儿子 	"３番目の兄弟は彼が高齢になったとき""  ""透明マントを脱いで、"" ""自分の息子に与えた。 "
6807340	6815035	" <i>He then greeted Death as an old friend and went with him gladly...</i>  <i>...departing this life as equals.""</i> "	 然后他像老朋友见面一样迎接了死神  并以平等的身份与死神一起  安然离开了人间 	"彼はそれから死を昔なじみとして迎え…""  ""喜んで人生に別れを告げて旅立った。 "
6816650	6821041	 So there you are. Those are the Deathly Hallows. 	 就是这样  这些就是死亡圣器 	 そういうことだ。それが死の秘宝だ。 
6822750	6826046	 I'm sorry, sir. I still don't quite understand. 	 抱歉  先生  我还是不太理解 	 すみません、まだよく分からないんです。 
6831863	6833053	 Where's that pen I had? 		 ペンはどこに…、あった。 
6844360	6846006	 The Elder Wand. 	 老魔杖 	 ニワトコの杖だ 
6847030	6851011	 The most powerful wand ever made. 	 世上最具威力的魔杖 	 最強の杖だ 
6860750	6863023	 The Resurrection Stone. 	 复活石 	 よみがえりの石だ 
6873410	6878038	 The Cloak of Invisibility. 	 隐形斗篷 	 透明マントだ 
6879878	6883043	 Together, they make the Deathly Hallows. 	 合在一起  就组成了死亡圣器 	 集めたら、死の秘宝となる。 
6883210	6889049	 Together, they make one master of Death. 	 合在一起  便能主宰生死 	 集めれば死を支配できる。 
6893750	6898058	 That mark was on a grave in Godric's Hollow. 	 在戈德里克山谷的坟墓上也有那个标记 	 そのマークがゴドリックの 谷の墓にあったわ。 
6899231	6901001	 Uh, Mr. Lovegood, does the Peverell Family... 	 洛夫古德先生  佩弗利尔家族和 	 ラブグッドさん、パーベラル一家は 
6901782	6903003	 ...have anything to do with the Deathly Hallows? 	 死亡圣器有什么关系吗 	 死の秘宝と何か関係があるの？ 
6904035	6906006	 Uh-- Uh-- 		 
6906870	6910010	 Ignotus-- Excuse me. --and his brothers, Cadmus and Antioch... 	 伊格诺图斯  借过  还有他的兄弟卡德摩斯和安提俄克 	 イゴナッツとその兄弟である カドマスとアンティオは… 
6910960	6913013	 ...are thought to be the original owners of the Hallows... 	 被认为是圣器最初的拥有者 	 その秘宝の最初の持ち主であり 引いてはその物語の… 
6913812	6918018	 ...and therefore the inspiration for the story. Uh-- Uh-- 	 因此也是这个故事的灵感来源 	 モデルだと考えられている。 
6918380	6921021	 But your tea's gone cold. 	 你们的茶都凉了 	 お茶が冷めてしまった。 
6921950	6924024	 I'll be right back. 	 我马上回来 	 すぐに戻るよ。 
6924723	6926026	 Let's go down here. 		 
6928460	6930030	 Let's get out of here. 	 我再也不想喝那玩意了 	 ここから出よう 
6930128	6932032	 I'm not drinking any more of that stuff, hot or cold. 	 管他是热的还是凉的 	 熱くても冷めていても あのお茶はもう飲みたくないよ。 
6938630	6946046	 Thank you, sir.  - You forgot the water. - Water?  For the tea. 	 -谢谢您  先生  -您忘记烧水了  -什么水  -泡茶的水 	 どうもありがとう。  - 水を入れるの忘れてるよ… - 水って？  お茶の水だよ 
6946978	6949049	 Did--? Did I? 		 私が？ 
6951190	6953053	 How silly of me. 	 我真是太傻了 	 バカみたいだな。 
6954900	6957057	 It's no matter. We really should be going anyway. 	 谢谢您的好意  但我们也该走了 	 会えて本当によかったわ。 でも、私たちもう失礼しなくては。 
6957210	6959059	 No, you can't! 	 不  你们不能走 	 行ってはならん！ 
6963400	6965005	 Sir? 	 先生 	 何を… 
6972630	6975015	 You're my only hope. 	 你是我唯一的希望 	 君たちが頼みの綱だ。 
6979110	6983023	 They were angry, you see, about what I'd been writing. 	 我写的东西让他们很恼火 	 彼らは私の記事に腹を立てた。 
6986270	6989029	 So they took her. 	 所以他们抓走了她 	 だから、彼女を連れて行った。 
6989870	6993033	 They took my Luna. 	 他们抓走了我的孩子 	 私の子供を連れて行った。 
6993800	6996036	 My Luna. 	 我的孩子 	 私のルナを… 
7008470	7012052	 But it's really you they want. 	 要真是你  就有救了 	 確かに君だ。それなら上手く行く。 
7013710	7016056	 Who took her, sir? 	 谁把她抓走了  先生 	 誰が連れて行ったの？ 
7020690	7022002	 Voldemort. 	 伏地魔 	 ヴォルデモートだ。 
7033365	7035015	 Stop! I've got him! 	 我抓到他了 	 私がつかまえたんだ！ 
7052580	7056036	 That treacherous little bleeder. Is there no one we can trust? 	 背信弃义的混球  难道就没人可信了吗 	 裏切るなんてひどいやつだ！ 信じられる人は誰もいないのか？ 
7056510	7061041	 They kidnapped her because he supported me.  He was just desperate. 	 卢娜是因为他支持我才被食死徒抓走的  他只是被逼无奈 	 彼がぼくを支持してたから 彼女が誘拐されたんだ。  彼は必死だっただけさ。 
7061820	7064044	 I'll do the enchantments. 	 我去施防护魔法 	 ぼくが魔法をかけるよ。 
7075670	7077057	 Hello, beautiful. 	 你好啊  美女 	 やあ、お嬢さん。 
7082350	7086006	 Well, don't hang about, snatch them. 	 别傻站着啊  抓住他们 	 時間をかけるな。つかまえろ。 
7157680	7162022	 <i>Harry.</i>  <i>Tell me, Grindelwald. Tell me where it is.</i> 	 哈利  告诉我怎么做  告诉我它在哪里 	 ハリー  どうすればいい。 どこにある。 
7163061	7167027	 <i>Grindelwald. Grindelwald. Grindelwald.</i> 	 格林德瓦  格林德瓦 	 グリンデルワルト… 
7167866	7171031	 Hello, Tom. I knew you would come one day... 	 我知道总有一天你会来的 	 やぁ トム いつか来ると思っていた。 
7171590	7175035	 ...but surely you must know I no longer have what you seek. 	 但你一定知道  你要找的东西已不在我手里了 	 だが、よく聞け。 お前が探すものはもう持ってない。 
7175740	7180040	 - Tell me, Grindelwald. Tell me where it is. - Ha-ha-ha.  Tell me who possesses it. 	 告诉我  格林德瓦  告诉我它在哪里  告诉我谁拿了它 	 グリンデルワルド、教えろ。 どこにあるんだ。  誰が持っているんだ。 
7180810	7186046	 The Elder Wand lies with him, of course... 	 老魔杖当然和他在一起 	 当然ニワトコの杖は 彼とともに横たわっている。 
7186090	7188048	 ...buried in the earth. 	 深埋地底 	 埋葬されているんだ 
7189170	7190050	 Dumbledore. 	 与邓布利多一起 	 ダンブルドアと。 
7200031	7201001	 The Hallows exist... 	 圣器真的存在 	 秘宝は存在する。 
7201776	7205005	 ...but he's only after one of them, the last one. He knows where it is. 	 但他只在找最后一个  他知道它在哪里 	 でも、ヴォルデモートは その１つだけを追いかけている。 
7205620	7206006		 天亮之前他就会得到它 	
7206037	7209009	 He's gonna have it by the end of the night. You-Know-Who's found the Elder Wand. 	 你知道老魔杖在谁那吗 	 どこにあるのか、彼は知っている。 彼は夜が明けるまでに手に入れるつもりだ。 
7209790	7212012	 - Don't touch her. Unh! - Leave him. 	 -不要碰她  -放开他 	 - 彼女に触るな！ - 彼を放して。 
7212083	7215015	 Your boyfriend will get worse than that...  Get off me. 	 如果你男朋友再不老实点的话 	 お前の彼氏は大人しくしないと  離して！ 
7215060	7218018	 ...if he doesn't learn to behave himself. 	 可会吃更多苦头哦 	 もっとひどい目に会うぞ。 
7220890	7222022	 What happened to you, ugly? 	 你的脸怎么了  丑八怪 	 何があったんだ、この醜男？ 
7224070	7226026	 No, not you. 	 不是说你 	 お前のことじゃない。 
7227370	7230030	 - What's your name? - Dudley. Vernon Dudley. 	 -你叫什么  -达力  弗农·达力 	 - お前の名前は？ - ダドリー…バーノン・ダドリー 
7230750	7231031		 查下名单 	
7231095	7233033	 Check it. 		 調べろ 
7234490	7237037	 And you, my lovely... 	 你呢  我的小甜心 	 それにお前だ、美人さん。 
7239870	7242042	 ...what do they call you? 	 他们叫你什么啊 	 何と呼ばれてる？ 
7243440	7248048	 Penelope Clearwater, half-blood. 	 珀涅罗珀·克里尔沃特  混血 	 ペネロープ・クリアウォーター… 混血よ 
7250830	7253053	 There's no Vernon Dudley on here. 	 这上面没有弗农·达力 	 バーノン・ダドリーは載ってないぞ。 
7253610	7257057	 Did you hear that, ugly? The list says you're lying. 	 听到没  丑八怪  你在撒谎 	 聞いたか？お前がうそを ついてるってことだ。 
7257250	7259059	 How come you don't want us to know who you are? 	 为什么不想让我们知道你是谁呢 	 どうして素性を知られたくないんだ？ 
7259450	7262002	 The list's wrong. I told you who I am. 	 你弄错了  我已经说过我的名字了 	 違う。ぼくはちゃんと名前を言った。 
7278340	7280020	 Change of plan. 	 计划有变 	 作戦変更だ。 
7281630	7285025	 We're not taking this lot to the Ministry. 	 不能把这些大鱼交给魔法部 	 こいつは魔法省には連れて行かない。 
7324490	7328008	 Get Draco. 	 把德拉科叫来 	 どうだ、ドラコ 
7332680	7334014	 Well? 	 怎样 	 それで？ 
7337440	7341021	 - I can't be sure. - Draco. Look closely, son. 	 我不能确定  近点看  儿子 	 - はっきりしない。 - よく見るんだ。 
7342790	7348028	 If we are the ones to hand Potter over to the Dark Lord... 	 如果我们能把波特交给黑魔王 	 もし、我々がポッターを差し出せば… 
7348080	7353033	 ...everything would be forgiven. All would be as it was, you understand? 	 之前的一切都会一笔勾消  我们还会像以前一样受宠  明白吗 	 すべてが許されて 元のようになれるんだ、分かるか？ 
7353460	7362042	 Now, we won't be forgetting who actually caught him, I hope, Mr. Malfoy.  You dare to talk to me like that in my own house?  Lucius. 	 希望你不要忘了是谁抓到他的  马尔福先生  -你竟敢在我家这样跟我说话  -卢修斯 	 本当は誰が捕まえたのかを 忘れて欲しくないな。  私の屋敷でよくもそんなことを！  ルシウス！ 
7365080	7369049	 Don't be shy, sweetie. Come over. 	 别害羞  宝贝  走近点看 	 さあ、恥ずかしがらずに 近くに寄って。 
7370210	7375055	 Now, if this isn't who we think it is, Draco, and we call him, he'll kill us all. 	 德拉科  要是我们把黑魔王叫来  而他又不是波特  那我们就都完蛋 	 もし、これがポッターじゃないのに あの方を呼んだら、我々は殺されるよ。 
7375540	7378058	 We need to be absolutely sure. 	 得确保万无一失 	 絶対に間違いないことが必要だ。 
7378570	7381001	 What's wrong with his face?  Yes, what is wrong with his face? 	 -他的脸怎么回事  -是啊  他的脸怎么回事 	 この顔はどうしたんだ？  Yそうだよ、この顔はどうしたんだ？ 
7381280	7382002	 He came to us like that. 	 我们抓到他时  他就这样 	 捕まえたときからさ。 
7382906	7385005	 Something he picked up in the forest, I reckon. 	 我想是在树林里中了什么咒吧 	 森の中で何かもらったんだろ。 
7385216	7388008	 Or ran into a Stinging Jinx. Was it you, dearie? 	 真不凑巧啊  是你干的吗  宝贝 	 面白いのろいかも あんたかい？ 
7393440	7394014		 把你的魔杖给我 	
7394025	7396016	 Give me her wand. We'll see what her last spell was. 	 让我瞧瞧你最后施的什么咒语 	 その女の杖を出せ。 最後の呪文を見てみよう。 
7398062	7400020	 Ah. Got you. 	 抓住你了 	 さーて、… 
7403990	7405025	 What is that? 	 那是什么 	 それは？ 
7407480	7412032	 Where'd you get that from?  It was in her bag when we searched her. Reckon it's mine now. 	 你在哪找到的  从她包里搜出来的  现在是我的了 	 どこで手に入れた？  その女のバッグの中にあったんだ。 もう俺のもんだ。 
7416370	7418038	 Are you mad? 	 你疯了吗 	 狂ってるのか？ 
7426210	7429049	 Go! Get out! 	 滚出去  滚 	 出て行け！ 
7434832	7438058	 Cissy, put the boys in the cellar. 	 西茜  把这两个男孩关进地窖 	 シシー、男どもを地下室に放り込め。 
7438920	7444004	 I want to have a little conversation with this one, girl-to-girl. 	 我要和她好好谈谈  姑娘间的谈话 	 この子とお話したいわ。 女と女でね 
7453490	7456016	 What are we gonna do? We can't leave Hermione alone with her. 	 我们该怎么办  不能让赫敏和她单独在一起 	 どうすればいい？ ハーマイオニーを残して行けないよ 
7456700	7458018	 Ron? 	 罗恩 	 ロン？ 
7463220	7464024	 Harry? 	 哈利 	 ハリー？ 
7470340	7472032	 Luna? 	 卢娜 	 ルナ？ 
7472510	7477037	 That sword is meant to be in my vault at Gringotts. How did you get it? 	 那剑本该躺在我的金库里  你是怎么得到的 	 あの剣は私の金庫にあったはずだ。 どうやって取ったんだ？ 
7477208	7485045	 What else did you and your friends take from my vault?!  I didn't take anything. Please. I didn't take anything. 	 你和你的朋友从我的金库里偷来的吗  我什么都没拿 	 私の金庫から取ったのか？  何も取ってないわ。 何も取ってない！ 
7485900	7487047	 I don't believe it. 	 我才不信 	 信用できないね。 
7492910	7498058	 We have to do something.  There's no way out of here. We've tried everything. It's enchanted. 	 -我们得做点什么  -这里根本没有出路  我们试过各种方法  这里被施了魔法 	 何とかしなくちゃ！  ここから出る方法がない。 全部やってみたが、魔法がかけられてる。 
7498629	7501001	 - Please! please! - Shut up! 		 
7501330	7505005	 You're bleeding, Harry.  That's a curious thing to keep in your sock. 	 你在流血  哈利  这种保持清醒的方法真稀奇啊 	 血が出てるわ、ハリー。  それって興味があるわ。 
7514700	7515015	 Help us. 	 救救我们 	 助けて！ 
7521490	7523023	 - Let her go. - Shut up. Get back. 	 -放开她  -你滚开  退后 	 - 彼女を放せ！ - どけ、下がるんだ！ 
7524750	7529029	 You, goblin, come with me. 	 小妖精  你跟我来 	 ゴブリン、一緒に来い。 
7548746	7552052	 - Aah! - Dobby?  What are you doing here? 	 多比  你怎么到这来了 	 ドビー？  ドビー？ここで何をしてるんだ？ 
7552070	7554054	 Dobby has come to rescue Harry Potter, of course. 	 多比当然是来救你  哈利·波特 	 勿論、ハリー・ポッターを 助けに来たんです。 
7554880	7557057	 Dobby will always be there for Harry Potter. 	 多比会永远保护哈利·波特 	 ドビーはいつも ハリー・ポッターと一緒です。 
7557350	7561001	 You can Apparate in and out of this room? Could you take us with you? 	 你是说你可以移形出入这个地牢吗  你能带我们一起吗 	 君はこの部屋から姿現しで出入りできる？ 
7561226	7563003	 Of course, sir. I'm an elf. 	 当然  先生  我是个精灵 	 勿論です。私は妖精です。 
7563760	7564004		 我同意 	
7564095	7565005	 Works for me. 		 ぼくたちを連れ出して 
7566030	7568008	 Dobby, I want you to take Luna and Mr. Ollivander-- 	 很好  多比  我想让你带着卢娜和奥利凡德先生去... 	 じゃあ、ルナとオリバンダーさんを 安全なところに移してほしい。 
7568016	7571011	 Shell Cottage on the outskirts of Tinworth. 	 贝壳小宅  在汀沃斯的近郊 	 相手にする監視は一人だけだ。 
7571470	7572012	 Trust me. 	 相信我 	 本当だ。 
7573260	7574014	 Whenever you're ready, sir. 	 整装待发了  先生 	 いつでもいいわよ、サー 
7575220	7578018	 Sir? I like her very much. 	 你叫我先生吗  我真喜欢她 	 サー？ 彼女がとっても好きだ！ 
7582520	7586026	 Meet me at the top of the stairs in 10 seconds. 	 十秒后在楼梯口见面 	 １０秒後に階段の上で 
7595526	7597037	 Ow. 		 
7602490	7604044	 Who gets his wand? 	 谁要他的魔杖 	 その男の杖は誰が？ 
7607672	7611051	 I'm only going to ask you once more, goblin. 	 我最后再问你一遍  小妖精 	 ゴブリン、お前にもう一つ尋ねたい。 
7611730	7617057	 Think very, very carefully before you answer.  I don't know. 	 你要好好想清楚了  -他们是怎么进去的  -我不知道 	 よーく考えるんだ。 こいつらはどうやって取った？  知らない。 
7617098	7620000	 You don't know? Why weren't you doing your job? 	 不知道  你吃白饭的啊 	 知らないって？ 何がそんなに難しいんだ？ 
7620620	7623003	 Who got into my vault? 	 谁闯入了我的金库 	 誰が私の金庫に入ったんだ？ 
7625020	7629009	 Who stole it? Who stole it? Well? 	 谁偷了它  谁  偷了它 	 誰が盗んだ？誰が…盗んだんだ？ 
7629827	7633013	 When I was last in your vault, the sword was there. 	 没人能闯入古灵阁  宝剑还在那里 	 侵入は不可能だ。剣はそこにある。 
7633490	7636016		 泥巴种 	
7636634	7642022	 Oh, well then, perhaps it just walked out on its own then.  There is no place safer than Gringotts. 	 那它怎么在这里  没有比古灵阁更安全的地方了 	 では、どうして出てるんだ？  グリンゴッツ以上に安全な場所はない。 
7642607	7644024	 Liar! 	 骗子 	 うそつきめ！ 
7645473	7649029	 Consider yourself lucky, goblin. 	 算你走运  小妖精 	 自分の身の安全をよく考えろ、ゴブリン。 
7651750	7657037	 The same won't be said for this one.  Like hell. 	 -这一个可没这么幸运了  -去死吧 	 こいつにはその必要はないね。  冗談じゃない！ 
7657340	7659039	 <i>Expellliarmus!</i> 	 除你武器 	 エクスペリアームス！ 
7660270	7661041	 <i>Stupefy.</i> 	 昏昏倒地 	 ステューピファイ！ 
7665110	7667047	 Stop! 	 住手 	 やめろ！ 
7668150	7669049	 Drop your wands. 	 放下魔杖 	 杖を下に落とせ 
7672710	7673053	 I said, drop them! 	 听到没  放下魔杖 	 落とせと言ってるんだ！ 
7675306	7681001	 Pick them up, Draco, now.  Well, well, well, look what we have here. 	 德拉科  快去捡起来  好  很好  看看这是谁啊 	 ドラコ、早く拾え！  我々がここで捕まえたのは… 
7683260	7684004	 It's Harry Potter. 	 是哈利·波特 	 ハリー・ポッターだ。 
7685500	7691011	 He's all bright and shiny and new again, just in time for the Dark Lord. 	 他又焕然一新  神气十足了  是时候叫黑魔王来了 	 すっかり光輝くように変わったね。 すぐに闇の帝王に。 
7691830	7694014	 Call him. 	 召唤他 	 あの方を呼ぶんだ 
7697740	7699019	 Call him. 	 召唤吧 	 呼ぶんだ 
7734430	7736056	 <i>Stupefy!</i> 	 昏昏倒地 	 ステューピファイ！ 
7737530	7742002	 Stupid elf.  - You could've killed me. - Dobby never meant to kill. 	 蠢精灵  你差点杀了我  多比从不想杀任何人 	 バカな妖精だね！  - もう少しで死ぬところだったよ！ - ドビーは決して殺すつもりはなかった。 
7742400	7746006	 Dobby only meant to maim or seriously injure. 	 多比只想把你弄残或是重伤 	 重傷かひどい傷を負わせるつもりだった。 
7748946	7752012	 How dare you take a witch's wand? 	 你怎敢夺走巫师的魔杖 	 よくも魔女の杖を取ったな！ 
7752260	7755015	 How dare you defy your masters? 	 你怎敢反抗你的主人 	 主人に逆らうなどもってのほかだ。 
7755390	7758018	 Dobby has no master. 	 多比没有主人 	 ドビーには主人はいません。 
7758630	7761021	 Dobby is a free elf. 	 多比是一个自由的精灵 	 ドビーは自由な妖精です。 
7761390	7766026	 And Dobby has come to save Harry Potter and his friends. 	 多比是来救哈利·波特和他的朋友的 	 ドビーはハリー・ポッターと その仲間を助けるために来たのです。 
7795940	7798058	 Hermione. 	 赫敏  你们都还好吗 	 ハーマイオニー 
7798229	7802002	 You're all right. We're safe.  We're all safe. 	 我们安全了  安全了 	 大丈夫かい？もう安心だ。  みんな大丈夫だ。 
7803670	7805005	 Harry Potter. 	 哈利·波特 	 ハリー・ポッター… 
7809660	7811011	 Dobby. 	 多比 	 ドビー！ 
7821980	7825025	 Dobby. No, just-- Hold on. 	 多比  你会好起来的  坚持住 	 
7825190	7831031	 Hold on. Look, just hold on, okay?  We'll fix you. 	 坚持住  好吗  再坚持一下  我们会治好你的 	 ドビー、大丈夫だ…しっかりして  頑張るんだ。 治してあげるから… 
7832310	7837037	 Hermione will have something.  In your bag. Hermione? 	 赫敏  你包里...  一定有东西可以救他  赫敏 	 ハーマイオニー、何か…  頼むよ…バックに何かあるでしょ？ 
7838707	7839039		 说啊 	
7839203	7840040	 Hermione? 		 ハーマイオニー？ 
7842740	7845045	 What is it? Help me. 	 帮帮我 	 助けてよ！ 
7848250	7851051	 Such a beautiful place... 	 这地方真美 	 何と美しいところでしょう… 
7853190	7856056	 ...to be with friends. 	 还能和朋友们在一起 	 友達と共に… 
7857410	7863003	 Dobby is happy to be with his friend... 	 多比很开心  能和朋友在一起 	 ドビーは幸せです… 友達と一緒にいれて… 
7865540	7868008	 ...Harry Potter. 	 哈利·波特 	 ...Harry Potter. 
7888270	7891031	 We should close his eyes. 	 把他的眼睛阖上吧 	 ハリー・ポッター… 
7891340	7893033	 Don't you think? 	 你觉得呢 	 目を閉じてあげないと 
7898629	7902042	 There.  Now he could be sleeping. 	 好了  现在他可以安眠了 	 そうじゃない？  ほら、寝てるみたい。 
7918030	7920000	 I want to bury him. 	 我想安葬他 	 彼を埋めてあげたい。 
